name,ekmag,emw1,emw2,emw3,emw4,kmag,mur50,mw1,mw2,mw3,mw4,name,ukidsskflag,ukidsskmag,kmag_flag,sb_flag,wise_good,radeg,dedeg
rs0283,0.6925,0.06307309865951538,0.285988450050354,0.22701554000377655,3.7073545455932617,14.0708,23.199154,13.211684226989746,12.847243309020996,10.356613159179688,8.980578422546387,rs0283,   0,13.8539,True,False,True,158.11208,2.5548666
rs0284,0.0,0.024567676708102226,0.054599035531282425,4.573127269744873,3.1706159114837646,0.0,21.506702,14.835980415344238,14.692619323730469,12.115967750549316,9.47421932220459,rs0284,   0,15.0801,True,True,False,158.11598999999995,3.9140821
rs0285,0.0,0.03927958011627197,0.4934767186641693,0.9254754781723022,2.350036382675171,0.0,21.026058,15.382448196411133,15.369977951049805,11.4663724899292,10.114352226257324,rs0285,   0,15.3336,True,True,True,158.20644,2.7772199
rs0286,0.0,0.06102434918284416,0.2501431703567505,2.903705358505249,9.999999944957273e+32,0.0,20.919294,14.35654067993164,17.065143585205078,13.19126033782959,10.023841857910156,rs0286,   0,15.7903,True,True,False,158.50941,1.3113778
rs0288,0.3287,0.0007746412884443998,0.002268819138407707,0.009728146716952324,0.08283943682909012,10.6187,20.814182,10.866703987121582,10.743478775024414,7.582806587219238,5.723276615142822,rs0288,   0,11.179,True,True,True,158.83741,3.5584271
rs0289,0.0,0.01272642519325018,0.06376499682664871,0.08183956146240234,2.6313812732696533,0.0,21.642826,13.655975341796875,13.754237174987793,11.623824119567871,8.973586082458496,rs0289,   0,13.9702,True,True,True,158.85451,3.2944763
rs0290,0.0,0.043585289269685745,0.09285519272089005,8.51179313659668,0.0,0.0,22.6752,14.272958755493164,13.930915832519531,11.766692161560059,0.0,rs0290,   0,14.8552,True,True,False,158.88432,1.4487265
rs0291,0.0,0.05286452919244766,0.1072700098156929,2.3216800689697266,3.0527896881103516,0.0,21.048306,15.629759788513184,15.87193489074707,12.95169448852539,9.190147399902344,rs0291,   0,15.5172,True,True,True,158.93187,0.0086135213
rs0292,1.05,0.030695226043462753,0.05950223654508591,0.7313194274902344,9.999999944957273e+32,14.4266,21.281311,15.220983505249023,15.210115432739258,13.976096153259277,14.94871711730957,rs0292,   0,15.2033,True,True,True,159.00863,0.989122
rs0293,0.0,0.1741272211074829,0.12636560201644897,68.64217376708984,13.799309730529785,0.0,22.977005,14.557389259338379,14.75219440460205,13.674355506896973,10.017895698547363,rs0293,   0,15.9438,True,True,False,159.16002,1.0246018
rs0295,0.0,0.06272777915000916,0.10686734318733215,0.0,0.0,0.0,22.632328,15.380352020263672,15.667415618896484,0.0,0.0,rs0295,   0,14.9877,True,True,False,159.43806999999995,0.47736719
rs0296,0.0,0.150837242603302,3.4050474166870117,2.6464645862579346,4.958035469055176,0.0,24.669273,14.400277137756348,13.8975191116333,11.057753562927246,5.930737018585205,rs0296,   0,15.1355,True,False,False,159.46603000000005,2.3889585
rs0297,0.0,0.14301477372646332,0.5745518803596497,0.31852707266807556,2.498547077178955,0.0,20.921368,14.741724967956543,14.86622428894043,12.257500648498535,9.894733428955078,rs0297,   0,15.3796,True,True,True,159.47069,4.8132268
rs0298,0.0,0.9927838444709778,0.5276382565498352,2.5395145416259766,2.2189764976501465,0.0,21.457636,15.363287925720215,15.415212631225586,12.660686492919922,10.951581954956055,rs0298,   0,16.1102,True,True,False,159.50927,0.52673825
rs0299,0.2997,0.0006775021320208907,0.0015495650004595518,0.00426169577986002,0.0346108116209507,11.3164,20.677937,10.960697174072266,10.855717658996582,7.588953018188477,5.695528030395508,rs0299,   0,11.2031,True,True,True,159.52943,4.8945172
rs0300,0.182,0.18535786867141724,0.11681163311004639,3.3242952823638916,2.232208728790283,14.318,22.908592,14.157272338867188,14.692289352416992,12.935967445373535,10.505682945251465,rs0300,   0,14.6469,True,True,False,159.56784,0.11975306
rs0301,0.0,0.03866628557443619,0.06118820607662201,9.061544418334961,1.5215363502502441,0.0,22.511969,14.371081352233887,14.61935806274414,6.4561262130737305,11.445658683776855,rs0301,   0,15.3676,True,True,False,159.57054,1.0967893999999998
rs0302,0.0,0.07530786842107773,0.3248969316482544,1.9113078117370605,1.80241060256958,0.0,21.044703,15.482172012329102,15.32650375366211,13.150270462036133,10.487639427185059,rs0302,   0,15.6259,True,True,True,159.8516,2.4442444
rs0303,0.5126,0.06812355667352676,0.24892845749855042,2.668095350265503,1.7349849939346313,14.255,22.208082,14.247360229492188,14.357619285583496,12.775595664978027,10.99677848815918,rs0303,   0,14.9776,True,True,False,159.8849,2.1879621
rs0304,0.0,0.26968878507614136,2.2295048236846924,0.0,2.2042880058288574,0.0,22.05765,17.41224479675293,17.338157653808594,0.0,11.321060180664062,rs0304,   0,0.0,False,True,False,160.03995,0.070160359
rs0305,0.0,0.05626047030091286,0.0806451365351677,0.7867131233215332,2.3319499492645264,0.0,21.987183,15.539055824279785,15.57372760772705,13.915985107421875,9.853291511535645,rs0305,   0,15.2897,True,True,True,160.16806,0.37553731
rs0306,0.1189,0.00196831370703876,0.005275882314890623,0.006817549001425505,0.04243369400501251,12.5908,20.692123,12.30229663848877,12.024375915527344,8.43037223815918,6.054196357727051,rs0306,   1,0.0,True,True,True,160.25534,0.63251836
rs0307,0.0,1.7823396921157837,2.5077834129333496,0.0,0.0,0.0,23.43705,16.139787673950195,17.146684646606445,0.0,0.0,rs0307,   0,0.0,False,False,False,160.32588,1.3482131000000002
rs0308,0.3625,0.02076943777501583,0.04396853595972061,0.028962204232811928,0.07072289288043976,12.0432,22.022123,11.450040817260742,11.417040824890137,8.061434745788574,6.206613540649414,rs0308,   1,0.0,True,True,True,160.47256000000004,0.79409918
rs0309,0.0,0.042573101818561554,0.005310062784701586,0.0,0.0,0.0,23.79071,14.613862037658691,16.831214904785156,0.0,0.0,rs0309,   0,16.934,True,False,False,160.5562,0.77477392
rs0310,0.1212,0.0006798923132009804,0.001947047421708703,0.030134649947285652,0.0,10.7377,19.667665,10.680912017822266,10.681347846984863,10.044057846069336,0.0,rs0310,   0,10.8018,True,True,True,160.61432,2.7613733
rs1331,0.0,0.015483971685171127,0.041689541190862656,1.9575657844543457,0.0,0.0,21.185644,14.381226539611816,14.20589828491211,12.472173690795898,0.0,rs1331,   0,14.7322,True,True,True,160.6866,0.14916243
rs0311,0.0,1.2637579441070557,0.1332705169916153,1.926173448562622,1.5171908140182495,0.0,21.27387,13.870158195495605,14.860182762145996,11.045302391052246,12.3139066696167,rs0311,   0,15.8414,True,True,True,160.70982,0.87996638
rs0312,0.0,0.06773460656404495,0.16952838003635406,9.999999944957273e+32,2.828763961791992,0.0,20.889692,16.26306915283203,17.013940811157227,16.657567977905273,11.014286994934082,rs0312,   0,16.1064,True,True,False,160.8871,1.1973053
rs0313,0.1755,0.003197028301656246,0.0064232731238007545,0.005503423046320677,0.012643562629818916,12.4531,20.807976,11.81770133972168,11.718850135803223,8.498193740844727,6.29720401763916,rs0313,   1,0.0,True,True,True,160.91248000000004,4.9706053
rs0314,0.4653,0.04639612138271332,0.035716261714696884,0.0785219818353653,0.437757283449173,13.9556,23.786263,12.65015983581543,12.77666187286377,9.428086280822754,7.207300662994385,rs0314,   0,12.9949,True,False,True,160.99303999999995,1.9357267
rs0315,0.2905,0.0031272948253899813,0.015500511042773724,0.03404903784394264,0.08012125641107559,12.4915,19.838076,12.420694351196289,12.336202621459961,9.930341720581055,7.698575973510742,rs0315,   0,12.6683,True,True,True,161.06939,2.7878303
rs0316,0.1457,0.0012773117050528526,0.0032361142802983522,0.00798142608255148,0.5189172625541687,11.7251,20.705767,11.468188285827637,11.244218826293945,7.640130043029785,3.9429054260253906,rs0316,   0,11.8502,True,True,True,161.08887,2.7933085
rs0317,0.0,0.09282314032316208,0.20089834928512573,2.581146478652954,8.478662490844727,0.0,23.789291,14.53054141998291,13.667950630187988,12.071170806884766,7.913412094116211,rs0317,   1,0.0,False,False,False,161.16674,2.2590909
rs0318,0.0,0.054307740181684494,0.4470454752445221,2.8412880897521973,2.5474588871002197,0.0,21.628263,15.037199020385742,14.75887680053711,12.839125633239746,10.80909252166748,rs0318,   0,15.2764,True,True,False,161.20238999999995,3.2983215
rs0320,0.1675,0.0023827410768717527,0.004931233357638121,0.010265612043440342,0.20556870102882385,12.4783,19.81165,12.440640449523926,12.405731201171875,9.11253547668457,7.057321071624756,rs0320,   0,12.9091,True,True,True,161.28174,3.6746598
rs0321,0.5748,0.014325233176350594,0.12776528298854828,0.06090356037020683,0.08715667575597763,13.0666,21.508076,13.13804817199707,12.711592674255371,10.655143737792969,8.22850513458252,rs0321,   0,13.8896,True,True,True,161.32089,1.4675108
rs0322,0.0,0.0448310486972332,0.09560324996709824,0.26298215985298157,2.3357837200164795,0.0,23.26984,15.232394218444824,15.285388946533203,11.543485641479492,10.251375198364258,rs0322,   0,15.3417,True,False,True,161.34233999999995,1.9853835
rs0323,0.1843,0.005076136905699968,0.016238799318671227,0.018629340454936028,0.2777039408683777,13.1482,20.990993,12.451850891113281,12.198639869689941,8.81405258178711,6.608027935028076,rs0323,   0,12.9902,True,True,True,161.34403,1.1240418
rs0324,0.4897,0.0021863742731511593,0.007334856316447258,0.011023905128240585,0.036809708923101425,12.7159,19.970995,12.341010093688965,12.125998497009277,8.887789726257324,6.293644428253174,rs0324,   0,12.6313,True,True,True,161.44239,1.9973728
rs0325,0.6815,0.025189979001879692,0.08045400679111481,0.7196518182754517,0.5470621585845947,14.4383,23.569145,15.551498413085938,14.286688804626465,14.108656883239746,11.54041576385498,rs0325,   0,15.5417,True,False,True,161.45656,2.0896241
rs0326,0.0,0.4374637007713318,0.46257346868515015,0.0,0.0,0.0,22.083502,15.987045288085938,16.261098861694336,0.0,0.0,rs0326,   0,16.6987,True,True,False,161.47,1.6492158
rs0327,0.0,0.03669505566358566,0.27519485354423523,0.0,1.714076042175293,0.0,23.689575,15.169393539428711,14.875019073486328,0.0,10.125529289245605,rs0327,   0,15.4311,True,False,False,161.48361,2.5871357999999995
rs0328,0.0,0.05423390865325928,0.11947384476661682,0.22927436232566833,2.384500741958618,0.0,21.628098,14.149711608886719,13.8862886428833,11.546012878417969,10.211159706115723,rs0328,   0,14.4508,True,True,True,161.49386,2.8325257
rs0329,0.3116,0.0028859947342425585,0.007776420097798109,0.08326976001262665,10.51501178741455,12.9524,19.956268,12.374916076660156,12.365323066711426,10.966059684753418,7.641026973724365,rs0329,   0,12.5724,True,True,True,161.5589,2.5562246
rs0330,0.224,0.012417612597346306,0.03531069681048393,4.570117950439453,0.0,13.7153,23.062544,14.787585258483887,14.634472846984863,12.014044761657715,0.0,rs0330,   0,14.8377,True,False,False,161.64287,1.7744751
rs0331,0.2054,0.0032619608100503683,0.0063825566321611404,0.020808322355151176,0.27581146359443665,12.5646,21.049519,12.42100715637207,12.356363296508789,9.042609214782715,7.43993616104126,rs0331,   1,0.0,True,True,True,161.66185,3.2438627
rs0332,0.0,0.06691527366638184,0.10008572787046432,1.9170836210250854,0.8773915767669678,0.0,23.552305,14.947176933288574,14.955240249633789,13.25098991394043,11.724401473999023,rs0332,   0,15.168,True,False,True,161.69483,3.1617842
rs0333,0.0,0.06374171376228333,0.13129670917987823,2.773465394973755,1.908644437789917,0.0,22.269451,15.929158210754395,15.523433685302734,13.316478729248047,11.499348640441895,rs0333,   0,16.8418,True,True,False,161.9344,0.87190282
rs0334,0.0934,0.002273568185046315,0.005374114960432053,0.007012308109551668,0.03165585547685623,12.3374,20.23117,12.062002182006836,11.816803932189941,8.19216537475586,6.243405818939209,rs0334,   0,12.2962,True,True,True,161.97743,0.81254449
rs0335,0.0263,0.0005378035712055862,0.0018320035887882113,0.0016998474020510912,0.015116930939257145,10.8351,20.026674,10.512248992919922,10.358983993530273,6.854090690612793,4.923689365386963,rs0335,   0,10.8273,True,True,True,162.07922,0.84083544
rs0336,0.0,0.03623894229531288,0.03491197153925896,0.6841844916343689,0.24857111275196075,0.0,22.536192,13.349702835083008,13.557574272155762,8.93281364440918,7.224293231964111,rs0336,   0,14.0965,True,True,True,162.38203,4.0072461000000015
rs0337,0.1407,0.003736447775736451,0.0071328566409647465,0.010871244594454765,0.06563153117895126,12.676,20.448656,12.167254447937012,11.969247817993164,8.157608985900879,6.066725254058838,rs0337,   1,0.0,True,True,True,162.57173,3.5125456
rs0338,0.0,0.24121224880218506,0.25250664353370667,0.0,0.0,0.0,22.853718,16.27128791809082,16.206790924072266,0.0,0.0,rs0338,   0,16.2351,True,True,False,162.6024,4.993077
rs0339,0.0967,0.0076567200012505054,0.04437382146716118,0.1092180609703064,0.3355228900909424,13.1629,20.263767,12.985843658447266,12.750465393066406,9.325418472290039,7.140984535217285,rs0339,   1,0.0,True,True,True,162.68759,3.5135272000000004
rs0340,0.0,0.02132963389158249,0.11338833719491959,0.48420658707618713,1.9239413738250732,0.0,21.290892,14.54203987121582,14.612313270568848,11.359464645385742,10.249835968017578,rs0340,   0,14.8143,True,True,True,162.84736999999996,2.21833
rs0341,0.3236,0.011293446645140648,0.0337785929441452,0.07113976031541824,0.28442588448524475,13.9483,21.446308,13.763654708862305,13.666342735290527,11.02875804901123,7.656599521636963,rs0341,   0,13.9973,True,True,True,162.90627,2.0949621
rs0342,0.0,0.10599935054779053,0.25542622804641724,3.5964012145996094,2.007734537124634,0.0,21.855858,15.449570655822754,15.310345649719238,12.665075302124023,10.3002290725708,rs0342,   0,15.8128,True,True,False,162.9329,3.997863
rs0343,0.0,0.021467426791787148,0.03719198703765869,2.1262481212615967,0.0,0.0,23.090267,14.184242248535156,14.3151216506958,11.693161010742188,0.0,rs0343,   0,14.5675,True,False,True,162.969,0.55437752
rs0344,0.1403,0.009613602422177792,0.015050651505589485,0.09429945796728134,1.2682448625564575,14.0478,20.681036,13.958640098571777,13.982925415039062,11.362271308898926,10.719927787780762,rs0344,   0,14.2321,True,True,True,163.13711,3.0192067
rs0345,0.0,0.12085215002298355,0.21221375465393066,2.7573964595794678,9.999999944957273e+32,0.0,21.006376,15.067350387573242,15.070189476013184,12.415279388427734,11.158330917358398,rs0345,   0,15.5092,True,True,False,163.22316999999995,4.5062644
rs0346,0.0,0.05114613473415375,0.0,0.0,0.0,0.0,22.002699,13.613561630249023,0.0,0.0,0.0,rs0346,   0,15.5085,True,True,False,163.24039,4.6241199
rs0347,0.071,0.0,0.0,0.0,0.0,11.5215,19.07244,0.0,0.0,0.0,0.0,rs0347,   0,11.4649,True,True,False,163.26581000000004,4.6318587
rs0348,0.0,0.026830727234482765,0.05969803407788277,0.7731432318687439,0.4113059639930725,0.0,20.21733,15.174201965332031,15.025687217712402,11.041422843933105,7.969022274017334,rs0348,   0,15.4697,True,True,True,163.35828,4.5040608
rs0349,0.4028,0.03163924813270569,0.3503885269165039,1.0454552173614502,28.575716018676758,13.6233,21.935923,14.642748832702637,14.02207088470459,12.037823677062988,8.778267860412598,rs0349,   0,14.7971,True,True,True,163.5302,4.9401637
rs0350,0.2395,0.013485756702721119,0.020260093733668327,0.04148177430033684,0.24007290601730347,13.6602,19.864353,13.773744583129883,13.66645622253418,10.353426933288574,7.274806022644043,rs0350,   0,14.0656,True,True,True,163.69943,2.9479643
rs0351,0.1346,0.0010226560989394784,0.0021244215313345194,0.18954378366470337,0.025936033576726913,10.7711,19.735325,10.471209526062012,10.46750259399414,8.756362915039062,7.317332744598389,rs0351,   0,10.4322,True,True,True,163.89954,4.3776319
rs0352,0.0,0.02230633608996868,0.09998974949121475,0.0,2.3171887397766113,0.0,23.049929,14.733208656311035,13.320552825927734,0.0,10.645622253417969,rs0352,   0,15.0518,True,False,False,163.91532,4.3688746
rs0353,0.0,0.1584959179162979,0.21658596396446228,0.5444748401641846,2.082944869995117,0.0,23.174294,14.30105972290039,14.586153030395508,14.534687042236328,10.043998718261719,rs0353,   0,15.4097,True,False,True,163.96953,4.465274900000002
rs0354,0.2622,0.041629891842603683,0.02863685041666031,0.21060796082019806,10.997001647949219,14.4402,21.061466,13.67861270904541,13.96922492980957,11.095963478088379,9.819084167480469,rs0354,   1,0.0,True,True,True,164.01077,0.66221405
rs0356,0.3564,0.0013017449527978897,0.003217079443857074,0.009260053746402264,0.032273609191179276,10.8289,20.503656,11.192034721374512,11.188798904418945,8.427916526794434,6.524242401123047,rs0356,   0,11.5015,True,True,True,164.56763,4.583679599999999
rs0357,0.0,0.546556830406189,0.14758087694644928,2.26294207572937,2.6337838172912598,0.0,22.8843,14.567337036132812,14.370223999023438,12.37347412109375,9.714509963989258,rs0357,   0,15.4532,True,True,True,164.57459,4.660676400000002
rs0358,0.3209,0.0022144371178001165,0.006947140209376812,0.013920459896326065,0.05028878524899483,13.0303,20.836868,12.298357009887695,12.212259292602539,8.60122013092041,6.405470371246338,rs0358,   0,12.8073,True,True,True,164.62819,4.6311328000000005
rs0360,0.0,0.10810940712690353,0.04718015715479851,0.0,0.0,0.0,23.176281,15.474373817443848,15.710309982299805,0.0,0.0,rs0360,   0,15.7626,True,False,False,164.83099,0.30252901
rs0361,0.0,0.04789486527442932,0.27256494760513306,0.0,0.0,0.0,21.047169,14.90882396697998,14.709829330444336,0.0,0.0,rs0361,   1,0.0,False,True,False,165.07981999999996,4.1719397
rs0362,0.1596,0.0007484033121727407,0.002060084603726864,0.014872807078063488,0.06590277701616287,11.1725,19.927277,11.09749984741211,11.043479919433594,9.509706497192383,8.196428298950195,rs0362,   1,0.0,True,True,True,165.09816999999995,4.1966209
rs0363,0.0,0.022890891879796982,0.061031144112348557,5.464441299438477,0.10038779675960541,0.0,22.535398,13.88012981414795,13.698131561279297,10.108144760131836,8.22058391571045,rs0363,   0,14.2414,True,True,False,165.15273,4.1983779000000006
rs0364,0.0,0.1053490862250328,0.06958290934562683,2.282595157623291,2.023566961288452,0.0,21.278944,14.118800163269043,13.813803672790527,13.189329147338867,10.667350769042969,rs0364,   0,15.4937,True,True,True,165.21139,4.3915459000000014
rs0365,0.3876,0.01833757385611534,0.04399026930332184,0.15540476143360138,0.0,14.3733,22.112076,12.87101936340332,12.630868911743164,11.279610633850098,0.0,rs0365,   0,14.1066,True,True,True,165.30105,3.5536284
rs0366,0.1266,0.004666771739721298,0.011237875558435917,1.1178754568099976,3.9533119201660156,12.5984,19.68173,12.544044494628906,12.573966979980469,12.47462272644043,7.64965295791626,rs0366,   0,12.6976,True,True,True,165.38312,4.3773921
rs0367,0.0,0.022482644766569138,0.0816812738776207,9.999999944957273e+32,1.3439514636993408,0.0,23.334232,15.60357666015625,15.470970153808594,16.857955932617188,10.99255084991455,rs0367,   0,16.3207,True,False,False,165.47572,4.046525
rs0368,0.0,278.45135498046875,1.1352721452713013,3.021284580230713,2.76847243309021,0.0,23.007048,-20.993608474731445,10.453746795654297,12.149043083190918,10.035319328308105,rs0368,   0,16.1252,True,False,False,165.48748,4.0263879000000005
rs0369,0.0,0.358100563287735,1.584636926651001,0.0,1.947935700416565,0.0,22.864609,16.764585494995117,18.062286376953125,0.0,11.542970657348633,rs0369,   0,16.9695,True,True,False,165.52858,4.2574486
rs0370,0.49,0.07990352064371109,0.17352794110774994,0.9128673076629639,1.5160242319107056,14.2735,22.131485,16.362905502319336,17.087474822998047,14.719810485839844,12.309022903442383,rs0370,   0,16.5946,True,True,True,165.57558999999995,0.23312566
rs0371,0.3046,0.002293987898156047,0.009425010532140732,0.02307903580367565,0.07959547638893127,12.5368,21.105326,12.590660095214844,12.538122177124023,9.236016273498535,7.614037990570068,rs0371,   0,0.0,True,True,True,165.63544,4.0615468
rs0372,0.0,0.05736476927995682,0.22950032353401184,2.68993878364563,132.61764526367188,0.0,22.790955,14.859633445739746,14.576166152954102,12.35161304473877,8.799531936645508,rs0372,   0,15.9395,True,True,False,165.76722,3.7006929
rs0373,0.2631,0.0,0.0,0.0,0.0,13.4881,20.877932,0.0,0.0,0.0,0.0,rs0373,   0,13.2652,True,True,False,165.81079,3.724863
rs0374,0.0,0.043242041021585464,0.27985680103302,0.36077988147735596,6.388360500335693,0.0,22.117453,14.48807430267334,14.146397590637207,12.938858985900879,5.801034450531006,rs0374,   0,15.1207,True,True,True,166.05297,4.3305904
rs0375,0.0,0.0,0.0,0.0,0.0,0.0,22.604183,0.0,0.0,0.0,0.0,rs0375,   0,15.7459,True,True,False,166.28596000000005,4.822295400000002
rs0376,0.1899,0.010471813380718231,0.016855809837579727,0.039680663496255875,0.7262189984321594,13.2793,21.861767,12.70936107635498,12.664241790771484,9.673689842224121,8.300949096679688,rs0376,   0,13.4416,True,True,True,166.31205,0.98925514
rs0377,1.0952,0.0,0.0,0.0,0.0,12.99,22.935535,0.0,0.0,0.0,0.0,rs0377,   0,13.2197,True,True,False,166.38826,4.1963768
rs0378,0.3255,0.01135254930704832,0.017844652757048607,0.022443236783146858,3.424135446548462,13.1888,21.600285,12.89856243133545,12.831823348999023,10.390844345092773,8.648566246032715,rs0378,   0,13.3455,True,True,True,166.41699,4.612756299999999
rs0379,0.0,0.0870128944516182,0.06325557082891464,2.5893054008483887,3.130084991455078,0.0,22.432001,14.847804069519043,15.406241416931152,12.53598690032959,10.129158973693848,rs0379,   0,15.206,True,True,False,166.45696999999996,1.7445341
rs0380,0.5953,0.025423655286431313,0.04013369604945183,0.054789382964372635,0.05739722400903702,13.7779,20.956593,13.399971008300781,13.479928016662598,11.091309547424316,8.345932960510254,rs0380,   0,13.8521,True,True,True,166.45824,0.40316383
rs0381,0.0,0.1285591423511505,0.0447750985622406,0.12827585637569427,2.9501872062683105,0.0,21.591812,14.433677673339844,14.583348274230957,12.633119583129883,8.80963134765625,rs0381,   0,14.6792,True,True,True,166.49899,4.5142471
rs0382,0.3087,0.001054749940522015,0.0,0.0,0.0,11.0147,21.855598,10.937705039978027,0.0,0.0,0.0,rs0382,   0,11.36,True,True,False,166.50964,4.429569
rs0383,0.3455,0.0,0.0,0.0,0.0,10.2531,20.492514,0.0,0.0,0.0,0.0,rs0383,   0,10.3789,True,True,False,166.54538,4.3362638
rs0384,0.2582,0.013249906711280346,0.03756197541952133,0.05945350602269173,8.738521575927734,14.4222,21.695145,14.127006530761719,13.985291481018066,11.500347137451172,9.0305814743042,rs0384,   0,14.2508,True,True,True,166.55755,2.6168091
rs0385,0.0,0.05442836880683899,0.1597125381231308,1.182398796081543,9.999999944957273e+32,0.0,22.281897,14.55981731414795,14.534111022949219,14.015656471252441,13.062385559082031,rs0385,   0,15.1968,True,True,True,166.57815,4.4630519
rs0386,0.0,0.02660294435918331,0.0554049052298069,0.11018993705511093,9.90306568145752,0.0,20.80271,14.117807388305664,14.105575561523438,11.45443058013916,8.786808013916016,rs0386,   0,14.2758,True,True,True,166.57988999999995,4.6368872
rs0387,0.0,0.023457933217287064,0.23568759858608246,1.130553960800171,0.0,0.0,23.630526,15.119684219360352,14.389996528625488,14.797327995300293,0.0,rs0387,   0,15.3063,True,False,True,166.67223,4.4448102999999985
rs0388,0.1916,0.04571619629859924,0.06229851767420769,0.6701156497001648,0.0,14.3274,22.00172,15.540077209472656,15.529877662658691,13.98874568939209,0.0,rs0388,   0,14.8432,True,True,True,166.68864,4.8641055
rs0389,0.0,0.09397657960653305,0.16587567329406738,1.4817752838134766,9.999999944957273e+32,0.0,22.152153,14.707769393920898,14.298455238342285,12.728135108947754,12.54019546508789,rs0389,   0,14.9187,True,True,True,166.83359,4.5422775
rs0390,0.0872,0.00048414996126666665,0.0008504401776008308,0.0015681778313592076,0.0074349213391542435,10.0617,20.312822,9.679922103881836,9.689879417419434,6.803360462188721,5.126912593841553,rs0390,   1,0.0,True,True,True,167.14145,4.8318867
rs0391,0.1971,0.015473634004592896,0.03150316700339317,0.026372835040092468,0.05726943165063858,13.3484,22.06578,12.741290092468262,12.774473190307617,9.299833297729492,7.812738418579102,rs0391,   0,13.3252,True,True,True,167.26877,4.7762118
rs0392,0.0,0.21584856510162354,0.09074563533067703,0.03359125927090645,0.09697771072387695,0.0,21.081287,13.344160079956055,13.705031394958496,11.099665641784668,8.190311431884766,rs0392,   0,14.3004,True,True,True,167.27823999999995,3.9278721
rs0393,0.6925,0.006933711934834719,0.042714450508356094,0.04733831435441971,1.497705340385437,13.4039,21.488358,13.318716049194336,13.063577651977539,10.459125518798828,10.214574813842773,rs0393,   0,13.5917,True,True,True,167.49388000000005,0.18142163
rs0394,1.3181,0.036976587027311325,0.0730908215045929,1.5920544862747192,2.211009979248047,13.6915,21.62386,15.435630798339844,15.18198299407959,13.554978370666504,10.450189590454102,rs0394,   0,15.1618,True,True,True,167.54578,4.978358900000001
rs0395,0.0,0.039123065769672394,0.15173260867595673,1.8700464963912964,2.1763689517974854,0.0,23.33229,15.161407470703125,16.1080265045166,14.098082542419434,11.280563354492188,rs0395,   0,16.8377,True,False,True,167.68151,4.4928198
rs0396,0.0401,0.0004785144701600075,0.001001417520456016,0.0034316284582018852,0.041582584381103516,10.6731,19.735954,10.489313125610352,10.45365047454834,7.782445907592773,6.018853187561035,rs0396,   1,0.0,True,True,True,167.68672,4.8466602
rs0397,0.3049,0.01809496246278286,0.021094342693686485,0.1677917242050171,0.0,12.8882,21.136581,12.430251121520996,12.773595809936523,9.70708179473877,0.0,rs0397,   0,13.3934,True,True,True,167.73474,4.731981200000001
rs0398,0.1181,0.0,0.0,0.0,0.0,12.172,19.934786,0.0,0.0,0.0,0.0,rs0398,   0,12.2125,True,True,False,167.73557,4.7294819000000015
rs0399,0.4125,0.0,0.0,0.0,0.0,11.6893,19.469778,0.0,0.0,0.0,0.0,rs0399,   0,12.1987,True,True,False,167.78153999999995,4.33792
rs0401,0.2391,0.0,0.0,0.0,0.0,12.8909,21.616583,0.0,0.0,0.0,0.0,rs0401,   0,13.0192,True,True,False,168.09046999999995,3.7613675
rs0402,0.0397,0.0,0.0,0.0,0.0,10.7864,19.097849,0.0,0.0,0.0,0.0,rs0402,   0,10.9638,True,True,False,168.31632,3.65744
rs0403,0.0,0.3172917664051056,0.18703937530517578,1.1721711158752441,3.1741650104522705,0.0,22.420721,14.552933692932129,14.571986198425293,14.218799591064453,10.33084487915039,rs0403,   0,15.0169,True,True,True,168.334,3.620406
rs0404,0.0,0.0469137467443943,0.3221047818660736,1.659746527671814,9.999999944957273e+32,0.0,20.649729,15.576067924499512,15.337121963500977,13.55126953125,15.844453811645508,rs0404,   0,15.8569,True,True,True,168.43341,4.2406693
rs0405,0.0838,0.0003973582061007619,0.000609375536441803,0.0011401232331991196,0.003846024628728628,10.2874,21.157936,9.949845314025879,9.79701042175293,6.347365856170654,4.399077415466309,rs0405,   0,10.1275,True,True,True,168.46913,4.290769999999998
rs0406,0.088,0.003915286157280207,0.00784078799188137,0.028602495789527893,0.06438284367322922,12.9109,20.147633,12.632841110229492,12.559394836425781,10.07079029083252,7.400662899017334,rs0406,   0,12.8068,True,True,True,168.47176000000005,4.8017694
rs0407,0.0431,0.002651719143614173,0.009337524883449078,2.8102126121520996,3.8936827182769775,13.0147,18.811077,12.9198637008667,12.877216339111328,12.367033958435059,8.513086318969727,rs0407,   0,13.0579,True,True,False,168.56842,4.1923325
rs0408,0.0,0.06379231065511703,0.13139832019805908,0.06698393821716309,2.5943474769592285,0.0,21.66042,14.35910701751709,14.22961139678955,11.846430778503418,9.521403312683105,rs0408,   0,14.8566,True,True,True,168.57514,4.7098093
rs0409,0.3086,0.006165685597807169,0.009662630036473274,0.06091812998056412,0.12952569127082825,12.8448,20.833166,12.785334587097168,12.766079902648926,9.28229808807373,7.919595718383789,rs0409,   0,13.1741,True,True,True,168.60124,4.1603417
rs0410,0.0,0.0,0.0,0.0,0.0,0.0,22.759758,0.0,0.0,0.0,0.0,rs0410,   0,15.0867,True,True,False,168.62315,2.6057749
rs0411,0.1654,0.0,0.0,0.0,0.0,14.1228,21.365759,0.0,0.0,0.0,0.0,rs0411,   0,14.731,True,True,False,168.70588,0.90562274
