name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs0095,0.03,0.158548,0.05,0.02,-99.0,0.12,-99.0,0.23,-99.0,18.52,0.09,1.1917073999999999,0.04,-99.0,-99.0,0.31,144.11164,0.16,-99.0,-99.0,5.68,17.02,-99.0,16.79,0.263376,1.3166200000000001,0.01,14.51,16.74,0.35,0.55,10.86,0.22,0.27,2.12435,2.89375,1.0711,0.9662719999999999,8.29,-99.0,4717.91,-99.0,0.02,-17.51,2.08603,16.53,0.56,0.07,0.24,4705.4,0.04,-99.0,0.26,-99.0,17.79,1,1237651752920875198,0.68493,11.2232,537120810008078336,0.2973,0.91974,1.2813,0.09739,0,1,11.3863,11.3863,587726031695970505,0.40368699999999996,134487014874546176,0.1451,537120810008078336,0.3478,1237651752920875198,0.0,8.43,0.0,0.16613396,7.53443,9.41208,0.18212097,8.23,-99.0,1.05129,ECO07348,1.36711,11.5,L,1844820000.0,0.128666,0.0,0.0,0.0,0.0445522,6.42341,0.0273,4.96469,0,0,0.0,ALFALFA,127965000.0,0.0,114.787,0.014812299999999999,2.0,0.09841230000000001,-20.2412,0.0,28.9179,11.3459,0,11.5559,1.3895600000000001,0.0488782,2.0,10.0295,4611.0,9.5875,0.0,75.5931,11.8607,3.5849800000000003,3.5849900000000003,8.29,0,1,0,0,0,0,0,1.16028,0.9185450000000001,1.9073200000000001,1.8889799999999999,-17.6517,2.6360200000000003,0.101479,0.848518,0.171505,18.8239,0.4827,0.3513,0,9.435,rs0095,0.0,,0.0,,68.0556681425291,13.855845575065327,75.36819084834707,9.850801342566562,152.58831057525322,11.351698809763771,4.442379752371224,6.32089327569128,331.0352617279583,15.305636944929544,293.99257142955963,13.291254492883848,881.3147390350929,35.66261079154132,34.36793752653653,3.6696277114891096,30.090437973415394,2.4582952500107753,12.557861648489654,0.717174750914123,946.7608485419609,21.198577500803296,37.803100264383225,2.1553203442727487,115.87735425116021,3.8550683341776804,79.11968290009169,3.162478333538858,17.698697132133404,2.5264231156462924,0.0,1.038102,664.1206,8.806409,0.0,0.0,0.0,0.0,-9999.0,0.0,35.78157,21.65887,45.44708,14.866229999999998,96.70274,15.93035,11.9463,22.59104,4.6558779999999995,18.88127,8.647618,35.299,242.5448,26.851940000000003,233.2759,20.716739999999998,666.5027,59.190690000000004,30.144840000000002,5.638725,27.33227,4.383426,12.57967,1.36637,908.9883,60.14841,36.99904,4.018736,113.1885,8.444189,77.11549000000001,5.784180999999999
rs0096,0.04,0.32151199999999996,0.06,0.03,0.08,0.14,11.9,0.26,11.72,16.8,0.1,1.1165527,0.02,0.09,0.21,0.36,144.1474,0.19,0.06,12.76,8.24,14.65,13.09,14.21,0.510023,1.6763099999999997,-0.09,12.02,13.97,0.64,0.63,24.61,0.15,0.04,2.68431,3.5085,1.51803,1.32952,9.59,-99.0,4717.91,-99.0,0.02,-20.14,2.50049,13.77,0.65,0.08,0.03,4760.1,0.02,0.06,0.02,12.2,15.68,1,1237651752920875095,0.526478,18.186,537122734153426944,0.685,0.83972,1.2452,0.098522,0,1,19.1817,19.1817,587726031695970407,0.7819050000000001,134487014903906304,0.5286,537122734153426944,0.8398,1237651752920875095,0.0,9.79,0.0,1.6156111000000002,8.920689999999999,9.60896,2.117012,9.47,1.12061,1.0666200000000001,ECO05314,1.19248,3.0,L,2902880000.0,0.0772246,0.0,0.0,0.0,0.0803071,4.74239,0.0846,5.73678,0,0,0.0,ALFALFA,152783000.0,0.0,235.076,-0.00277625,2.0,0.09841230000000001,-20.2412,0.0,28.9179,11.3459,1,11.5559,1.18201,0.0488782,2.0,10.0295,4611.0,9.5875,0.0,75.5931,11.8607,1.01265,1.01249,9.59,0,?,0,0,0,0,0,1.31819,1.14909,2.17477,2.05505,-20.4802,2.91162,0.183359,1.03993,0.29251900000000003,17.2277,0.5584,0.0354,0,9.895,rs0096,0.0,,0.0,,-10.817505183223803,-15.056268287403507,257.56855166595614,15.501618884939138,433.45253209176565,19.095959078319794,1.8494776163756965,9.19371097986652,830.7204373845555,26.02665254957192,96.3905240914264,7.488009823139559,254.77461737707097,10.61831272948881,65.61104972655906,5.852226099513015,57.43773602214157,4.623613421397318,279.70135265723195,4.886237590814503,2375.860450919828,38.41725618018473,840.7454132772347,14.563728247474316,423.0501105811787,9.182633681717348,292.39975688199104,7.420545781995147,17.856341884217247,4.217205165906796,0.0,1.0659290000000001,156.0008,5.620665,0.0,0.0,4651.378,0.0,0.0,0.0,0.0,0.0,220.8003,14.62904,350.4455,14.95687,144.7385,97.15946,8.959264,11.57995,20.9432,21.65908,733.9817,17.65728,85.0258,4.507691,242.9309,12.87912,70.021,11.53285,69.66879,9.183213,310.7887,5.008266000000001,2584.976,33.78242,914.0844,14.7302,471.0557,12.2293,324.2462,9.911639
rs0097,0.03,0.138123,0.05,0.02,0.12,0.11,-99.0,0.2,13.09,17.07,0.08,0.40727285,0.1,-99.0,0.49,0.28,144.16601,0.15,0.16,14.28,10.92,15.52,14.38,15.26,0.223057,1.20828,-0.06,13.74,15.16,0.83,0.49,22.17,0.13,0.02,2.04774,2.76553,1.0625200000000001,0.9775809999999999,8.83,-99.0,4670.64,-99.0,0.02,-19.01,1.9260700000000002,14.92,0.51,0.06,0.05,4674.3,0.02,0.53,0.03,13.7,16.35,1,1237648721751900296,0.818315,30.2205,536063634409809920,0.7605,0.73112,0.74493,0.71327,0,1,30.8354,36.6133,588848900433838206,0.683218,134206777896992768,0.28600000000000003,536063634409809920,0.7461,1237648721751900296,0.0,8.93,0.0,0.5193403,7.57981,9.39359,0.60557139,8.77,-99.0,1.04259,ECO05315,1.0,11.0,L,1767900000.0,0.15445799999999998,0.0,0.0,0.0,0.12013599999999999,9.519960000000001,0.0386,9.209010000000001,0,0,0.0,ALFALFA,73662600.0,0.0,74.39699999999999,0.112328,1.0,0.0,-18.976,0.0,0.0,11.0729,1,11.2159,1.21881,0.0,1.0,9.5105,4612.0,8.8925,0.0,0.0,0.0,4.35839,4.35839,8.83,0,?,0,0,0,0,0,1.13183,0.9893379999999999,1.9425599999999998,1.82909,-19.057000000000002,2.6398200000000003,0.110714,0.9214399999999999,0.178612,17.317,0.4348,0.0257,0,9.495,rs0097,0.0,,0.0,,98.7812396338975,9.10383509496852,146.4190564713977,8.566640808504614,247.79615556851738,10.961587405028231,5.676364595642789,3.9749841445370517,504.0786799749265,16.22244615641068,470.24488200456955,14.699169679654126,1391.472925857261,40.11327666080993,52.63960826577765,2.8988864238386145,38.759327179116724,2.151261349321442,41.824262204260556,1.0063070918150276,1441.6650247282898,23.70895035199049,125.84007923350845,3.0136630478421647,185.36128379071206,4.115434927614661,129.76408113988134,3.2482834182425266,41.25587278198498,2.249444849188403,0.0,0.9966513000000001,979.1204,10.12447,0.0,0.0,0.0,0.0,0.0,0.0,86.64855,13.243529999999998,123.3448,13.254529999999999,210.0201,18.59518,6.5951,7.906469,0.0,0.0,3.664591,7.518064,460.3813,32.49219,446.6923,31.551909999999996,1276.264,90.14831,51.298559999999995,5.208257,45.07833,4.6911190000000005,49.96419,2.924818,1619.085,84.85131,146.9535,8.602407000000001,214.2485,11.93065,151.4008,9.415958
rs0098,0.02,0.599079,0.03,0.01,-99.0,0.08,13.48,0.14,13.48,20.22,0.06,2.7035728999999997,0.02,0.1,0.05,0.19,144.16969,0.1,0.16,14.34,6.58,16.94,14.96,16.27,0.9125209999999999,2.27926,-0.03,13.64,15.92,0.29,0.35,13.91,0.14,0.02,3.6777900000000003,4.62263,2.31105,1.9976099999999999,9.29,-99.0,5489.05,-99.0,0.02,-18.3,3.2241,15.64,0.35,0.05,0.06,5491.5,0.08,0.12,0.02,-99.0,18.36,1,1237653665793179877,0.708262,15.1056,537142800240633856,0.1914,1.4842,1.8188,0.46383,0,1,15.197000000000001,15.197000000000001,587727944568275153,0.33406199999999997,134487015210090496,0.268,537142800240633856,0.1684,1237653665793179877,55.5803,9.41,0.0,0.12974889,8.401530000000001,9.03846,0.18739397,9.13,1.05971,1.0,ECO07495,1.0195299999999998,5.0,L,780424000.0,0.13203900000000002,0.0,0.0,328.2,0.0820618,5.24057,0.0168,3.54644,0,0,0.0,GBT,79102700.0,0.0,332.339,-0.0437529,1.0,0.0,-18.3031,0.0,0.0,11.2259,1,11.0759,1.02725,0.0,1.0,9.4685,6053.0,9.2745,0.0,0.0,0.0,0.197016,0.191827,9.31,1,1,1,0,10000,0,0,1.7591400000000001,1.70602,2.89138,2.59574,-18.7691,3.72798,0.372183,1.50442,0.5737760000000001,20.6906,0.3052,0.2895,0,9.485,rs0098,0.0,,0.0,,45.168558407836116,14.434490605677821,19.26646660084816,7.475896412212005,31.156074072262726,7.011327360592897,-9.262285900110856,-5.847695862608538,94.20454825722571,9.860921514316168,12.520962736682975,3.9766265942987378,32.16886155379061,5.173542651285507,5.152795778363058,3.326612675365799,12.194255965091951,2.489033191380686,27.937671321017852,1.5918637634010535,269.42500801566547,12.994769836436081,83.87914790450199,4.738938238048852,63.11457946175641,3.878253111644737,42.881477970958485,3.1877627975011427,2.2048092945044573,2.9698833174922186,0.0,1.0096969999999998,17.337220000000002,2.732514,0.0,0.0,0.0,0.0,0.0,0.0,59.514680000000006,22.79935,26.343359999999997,15.298010000000001,76.59306,20.55644,0.0,0.0,0.0,83.50565999999999,0.0,0.0,159.4277,12.259030000000001,21.96835,4.079258,62.76671999999999,11.65502,28.59879,21.61649,11.26103,7.318892,53.019259999999996,2.664318,476.6086,9.629744,155.939,7.836228,110.2987,7.797225999999999,78.17705,6.905817999999999
rs0104,0.02,0.488508,0.03,0.01,0.28,0.06,13.72,0.12,12.78,18.9,0.05,3.0789578,0.03,0.21,0.12,0.16,144.54505,0.09,0.46,14.69,4.79,16.52,14.85,15.97,0.7376590000000001,1.92914,0.18,13.69,15.68,0.81,0.29,12.24,0.13,0.03,3.08505,3.88751,1.89357,1.64441,9.47,-99.0,6421.41,-99.0,0.03,-18.94,2.7316,15.46,0.29,0.04,0.04,6452.2,0.07,0.22,0.02,14.13,17.74,1,1237654600487272458,0.694959,14.8342,640640383511980032,0.7516,0.62415,0.6819,0.56007,0,1,14.8434,14.8434,587728879262367759,0.81388,160383733969453056,0.6503,640640383511980032,0.569,1237654600487272458,78.8264,9.57,0.0,0.24312274,8.8784,8.368160000000001,0.37014935,9.33,1.09077,1.00035,ECO07524,1.04485,-1.0,L,166737000.0,0.0,0.0,0.0,0.0,0.00846654,0.0,0.0079,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,1.0,0.0,-18.9406,0.0,0.0,11.2799,1,11.2069,1.08555,0.0,1.0,9.4315,6075.0,9.4135,0.0,0.0,0.0,0.0979814,0.0971796,9.47,1,0,1,0,10000,0,0,1.71728,1.6167,2.74195,2.4818700000000002,-19.1178,3.50653,0.387894,1.41256,0.592041,20.0937,0.2521,0.3027,0,9.485,rs0104,0.0,,-23009585.501348816,-10776120.926843153,7.773622782807948,6.4918313834534,90.85059582418134,5.610175265008933,150.43268741707507,6.486579785913513,2.523968172623704,3.1928886994703976,312.23485034332913,9.368666691965782,49.35579969843427,3.0123398024453483,141.9321787546004,4.836663422413323,29.447212445007295,2.2817370645635195,16.326810218430065,1.716816825475576,91.2405834866121,1.5598772932981217,892.9916719819212,13.732188432103236,274.8899214123613,4.6618275670090314,177.397693570412,3.925066048869291,123.55109243420794,2.940824875094015,13.35106890031801,1.7660285764713128,-518000000.0,230000000.0,120.0503,2.996816,0.0,0.0,1765.2220000000002,44485.52,394.8953,320.4553,58.46464,20.291970000000003,141.2203,9.166721,202.5602,9.458926,1.020371,258.7097,0.07655177,301.3903,0.0,0.0,396.6584,12.6201,61.62911999999999,2.475956,176.0832,7.074161999999999,31.279529999999998,4.026373,22.06348,3.633707,122.8931,2.867011,1163.664,23.65922,361.4503,8.432383999999999,235.0484,7.898963,166.1531,5.842816
rs0105,0.02,0.285044,0.04,0.02,-99.0,0.09,14.65,0.16,-99.0,18.75,0.06,4.1527155,0.04,0.28,0.3,0.21,144.56213,0.11,-99.0,14.86,11.54,16.89,15.83,16.54,0.452805,1.57352,-0.1,14.11,16.31,0.24,0.38,23.43,0.72,0.03,2.56156,3.35545,1.44085,1.27309,8.93,-99.0,6754.23,-99.0,0.02,-18.55,2.3674,16.14,0.39,0.05,0.13,6918.6,0.04,0.25,0.02,-99.0,17.81,1,1237654605855850736,0.9419270000000001,20.6632,640799262942193664,0.2734,0.12602,0.24698,0.10355,0,1,19.5116,19.5116,588010359607656594,0.24020999999999998,160383736393760768,0.4043,640799262942193664,0.2628,1237654605855850736,0.0,9.13,0.0,0.334925,7.2921,9.60104,0.36510171,8.79,-99.0,1.02547,ECO07605,1.03139,7.0,L,4639000000.0,0.0520899,0.0,2470610000.0,0.0,0.0121201,7.45034,0.0173,6.93088,1,0,3782840000.0,ALFALFA,286971000.0,179292000.0,193.325,0.0786809,4.0,0.120497,-20.9218,0.0,132.928,11.8409,0,11.8319,1.1568200000000002,0.117934,4.0,10.5315,2140.0,10.3805,0.0,89.964,12.2352,1.06839,1.06772,8.93,1,0,0,?,0,0,1000000,1.29615,1.16115,2.17122,2.02133,-18.8188,2.8964,0.17998699999999998,1.05506,0.286074,19.2071,0.3337,0.3355,0,9.685,rs0105,0.0,,13.524233493130179,9.759719060900299,1.3963631088146937,1.8121690625891014,2.2986911337819254,1.3932767658622864,8.612898811163236,2.0320075899031336,1.8747761239281324,1.359471477449309,16.22177525336033,2.5939445288041068,8.669651171935028,1.648996351496041,16.669575197475623,2.5125693869542514,2.9320016929216086,1.2374605277755042,4.537443427911846,1.0385524926144951,2.358032131462973,0.324442368027979,46.39427722461055,3.4941027722855447,7.117609699215154,0.9759810975125508,14.690525991104659,1.5707662200692987,10.701721177544153,1.3667781635537113,3.745970029462481,1.619575897949023,16.77177,96.50853000000001,18.33632,1.423877,0.0,0.0,412.7325,39510.05,58.62088000000001,63.46266,31.04505,0.0,5.421124,4.963735,17.102320000000002,4.228111,3.7951870000000003,4.060662000000001,4.880495,4.003026,0.0,0.0,33.191320000000005,4.44495,9.715896,0.9558974,27.7597,2.7311349999999996,5.205613,4.202253,10.28337,2.905943,3.661996,0.6644686,64.94977,3.892409,10.77058,1.954319,20.471429999999998,2.6285119999999997,15.32523,2.261304
rs0107,0.02,0.8496319999999999,0.04,0.02,0.05,0.09,11.05,0.16,11.15,19.5,0.06,4.0942693,0.03,0.06,0.08,0.22,144.57644,0.12,0.13,12.27,9.87,15.51,12.92,14.58,1.2933,3.03045,-0.22,11.43,14.08,0.41,0.39,30.38,0.03,0.02,4.78688,5.82792,3.04973,2.60606,10.51,-99.0,6754.23,-99.0,0.02,-20.44,4.07149,13.74,0.4,0.05,0.17,6693.4,0.14,0.06,0.02,11.51,17.1,1,1237654605855850621,0.21565,19.302,640798713186379776,0.2512,0.10017999999999999,0.13888,0.023566999999999998,0,1,15.8773,18.1251,588010359607656603,0.48772200000000004,160383736385372160,0.3222,640798713186379776,0.0579,1237654605855850621,0.0,10.57,0.0,0.24759845,9.43254,9.05584,2.5729695,10.39,1.10542,1.20236,ECO06886,1.15714,5.0,L,12752500000.0,0.0,0.0,6649670000.0,0.0,0.021446400000000004,10.9136,0.06,8.22541,1,0,11241500000.0,ALFALFA,280513000.0,268626000.0,443.30699999999996,0.0,4.0,0.120497,-20.9218,0.0,132.928,11.8409,1,11.8319,1.0,0.117934,4.0,10.5315,2140.0,10.3805,0.0,89.964,12.2352,0.0214028,0.019063999999999998,10.53,1,0,0,1,0,0,1000000,2.77904,2.62086,4.29601,3.79796,-20.6219,5.31493,0.710745,2.22772,1.10389,20.3944,0.3406,0.5239,0,10.525,rs0107,138582163.34323022,207602394.15300682,-3915.4119780820924,-17664.618688445527,707.93347121894,267.66388529921767,745.5153191858254,202.45720598332284,1015.2973854158209,211.43242599717678,338.4425887471983,137.94599942425603,1512.604917153605,239.19438254052878,449.84117241209145,95.82972670029359,804.3662028396129,134.55848907088526,156.83144092870913,44.10911195850812,238.92889766049808,40.444316223818085,747.5471500855825,77.87342019997557,4326.050063059309,445.7240310424511,2223.510463187338,230.27954293961196,850.9141875034621,92.6334471172096,591.6324136020245,67.49414007380861,25.998001633504295,28.026032012075525,-51.895920000000004,5865.545999999999,31.091859999999997,3.077469,0.0,0.0,70957.91,0.0,0.0,0.0,133.9978,66.95615,347.1596,93.67284000000001,572.2208,92.61650999999999,50.13025,45.44317,86.9237,47.314170000000004,0.0,0.0,559.6095,39.598459999999996,93.81052,12.34583,268.0301,35.27382,155.3195,39.818259999999995,137.0527,39.15945,407.6394,9.798199,2248.9629999999997,44.4208,1198.9389999999999,28.81823,416.1536,31.616870000000002,271.962,27.460279999999997
rs0109,0.02,0.837814,0.04,0.01,0.06,0.08,10.99,0.15,10.88,19.7,0.06,2.5733752999999995,0.02,0.02,0.04,0.2,144.62787,0.11,0.02,12.01,13.18,15.21,12.64,14.31,1.2680799999999999,2.9786,-0.04,11.26,13.82,0.19,0.36,28.98,0.03,0.02,4.70682,5.73488,2.9963,2.56603,10.41,-99.0,6830.02,-99.0,0.02,-20.75,4.00667,13.44,0.37,0.05,0.03,6829.1,0.07,0.04,0.02,11.29,16.99,1,1237653665793376339,0.822736,22.6695,640637909610817536,0.2461,0.41478999999999994,0.43916000000000005,0.16548,0,1,22.5736,750.0,587727944568471647,0.20486999999999997,160383733931704320,0.884,640637909610817536,0.2463,1237653665793376339,0.0,10.47,0.0,0.20576247,8.92963,9.49757,0.88589406,10.39,1.10457,1.1642,ECO04965,1.12635,3.0,L,2246170000.0,0.164417,0.0,0.0,0.0,0.0132605,10.6484,0.0027,2.7244099999999998,0,0,0.0,ALFALFA,247079000.0,0.0,309.893,-0.0461228,1.0,0.0,-20.7419,0.0,0.0,11.9889,1,11.7509,1.16529,0.0,1.0,10.5595,4346.0,10.5255,0.0,0.0,0.0,0.0221194,0.0431716,10.59,1,0,0,1,0,0,1000000,2.80231,2.69675,4.3634699999999995,3.8151900000000003,-20.8998,5.37635,0.74041,2.30157,1.1355899999999999,20.8734,0.3188,0.7626,0,10.455,rs0109,598.9055997539865,405.498945185607,-217.71263505574134,-146.59811141582645,133.5765025915084,55.18758816591962,113.14679159772712,39.81070903184208,141.5041280168484,41.891601961337,35.378768467765724,21.87169427199663,204.74252977345012,49.538007997655654,439.3659647240396,99.25737245972564,1294.6104829731978,285.33153857394353,11.332246480232032,11.700266165116677,79.04057020997485,16.25838722604093,139.65024929793572,22.260961075114274,585.5636351520674,92.83144740057858,418.56138233786555,66.33135021245886,152.3349700304194,25.47623071953306,118.75008110283835,20.891268426808196,38.556743710575695,11.40328333357297,-0.266488,45.897009999999995,284.8073,4.635715,0.0,0.0,2607.745,8575.355,275.1749,86.04465,34.109809999999996,26.67725,227.0546,44.18527,190.4526,34.610440000000004,0.0,0.0,21.73386,101.63799999999999,32.06738,18.1791,339.755,34.25219,330.664,9.319693,944.7543,26.62769,17.09017,9.43034,72.35108000000001,17.47174,162.9571,6.8861490000000005,564.8177,19.56295,479.2855,20.25338,155.9991,26.484690000000004,106.5396,22.11065
rs0111,0.03,0.424353,0.05,0.02,-99.0,0.11,-99.0,0.19,-99.0,19.51,0.08,4.721476,0.13,-99.0,-99.0,0.26,144.7537,0.14,-99.0,-99.0,8.24,17.51,-99.0,17.05,0.700581,2.12118,0.11,-99.0,16.78,0.37,0.47,23.88,-99.0,0.21,3.1343799999999997,4.1288800000000005,1.7137799999999999,1.43756,8.75,-99.0,5523.11,-99.0,0.18,-17.58,3.11568,16.27,0.48,0.06,0.31,5537.0,0.08,-99.0,0.08,-99.0,17.28,1,1237674459880620168,0.36594,19.7204,641853144870971392,0.3596,1.7832,2.1564,1.4531,0,1,10.9287,86.6584,587728881409982598,0.35898,160665218861498368,0.3208,641853144870971392,0.3782,1237674459880620168,0.0,9.01,0.0,0.29839108,7.925619999999999,9.21302,0.31723696,8.61,-99.0,1.0071700000000001,ECO01185,1.10809,-999.0,L,1166520000.0,0.111911,0.0,0.0,0.0,0.0392959,7.63506,0.0355,3.43814,0,0,0.0,ALFALFA,103362000.0,0.0,195.237,0.055938,1.0,0.0,-17.4153,0.0,0.0,10.9279,1,10.9119,1.36665,0.0,1.0,9.2905,1660.0,8.5045,0.0,0.0,0.0,1.00101,0.9960049999999999,8.75,1,1,0,?,0,0,1000000,1.45205,1.0097399999999999,2.16855,2.2829099999999998,-18.2786,2.9994,0.16437100000000002,0.880871,0.293245,19.8384,0.4114,0.1204,0,9.335,rs0111,0.0,,0.0,,-1.488053515121946,-4.224829491098301,13.913364339406384,4.200183159932815,24.823201971998188,5.088334566053534,2.485606258127863,2.6460568176792196,38.79397750283185,5.617617515138675,27.49266910475062,4.168729260820124,86.76695962870328,10.823324008380276,5.55772012843681,2.450186880155173,5.453467378083033,1.718108318846684,3.1032929381930265,0.4858599641680646,110.95077565809908,7.473194106235608,9.358296582403877,1.4620173518249109,20.437915211220325,2.1741934964965184,17.916606600430807,1.9819031686167097,3.2728074864296564,1.714857623691525,0.0,1.1319299999999999,83.20525,3.1818459999999997,0.0,0.0,0.0,0.0,2.23e+18,545000000000000.0,0.0,0.0,17.187179999999998,8.262535,26.59995,7.017885000000001,6.105943,19.42855,2.0456689999999997,28.29304,0.0,0.0,44.72663,7.259788,36.590309999999995,4.364912,104.5437,12.47118,8.643291,7.755843,6.906636,3.563361,3.4702040000000003,1.129783,118.9102,13.175429999999999,10.20648,3.3228910000000003,23.36753,4.205597,20.59822,4.300182
rs0113,0.08,0.692606,0.12,0.05,0.16,0.29,11.79,0.52,11.59,19.96,0.2,1.3188518,0.02,0.08,0.04,0.71,145.47958,0.38,0.12,12.7,11.01,15.62,13.33,14.72,1.02504,2.3353900000000003,-0.08,11.73,14.28,0.37,1.25,43.62,0.17,0.04,3.7856099999999997,4.70364,2.47526,2.14283,10.31,-99.0,6415.3,-99.0,0.07,-20.47,3.2534099999999997,13.9,1.29,0.16,0.05,6422.5,0.14,0.22,0.03,11.9,17.13,1,1237653664183156871,0.300802,22.8379,537070507351107584,0.4222,2.3373,2.3861,1.6134,0,1,3.2831,29.3638,587727942958252196,0.400502,134487014106988544,0.3699,537070507351107584,0.4382,1237653664183156871,106.262,10.37,0.0,0.28557687,9.34065,9.36853,0.97656981,10.21,1.11406,1.21623,ECO05348,1.16696,0.5,L,1668800000.0,0.157299,0.0,0.0,0.0,0.0245357,10.1865,0.0123,3.1597,0,0,0.0,ALFALFA,218533000.0,0.0,308.448,0.437195,1.0,0.0,-20.3335,0.0,0.0,11.7129,1,11.5909,1.1795200000000001,0.0,1.0,10.2785,4638.0,10.2255,0.0,0.0,0.0,0.018902099999999998,0.06748489999999999,10.31,1,0,1,0,10100,0,0,2.17916,2.22797,3.49805,3.07375,-20.6124,4.39264,0.607925,1.92681,0.9090879999999999,20.8752,1.1082,0.3983,0,10.345,rs0113,0.0,,-503373107.7316633,-353134156.08619505,-133.98273229961916,-83.61063037501154,1086.8584172744627,85.82525694360697,1670.4196743376028,105.83419668768855,89.78060053187137,47.753677991368306,3271.7128100015893,164.62227874911457,233.76449170396114,34.555663263990304,845.3481628750236,52.667136824020645,275.1505719926292,24.42440014469499,208.64292559893903,20.801735760211777,1248.2988629837919,42.92909281639423,9357.098636604545,315.5298677028827,3737.837781759611,127.83776197479814,1462.1012470661724,55.54882595408099,1106.1538409919287,43.79115883132642,29.376475341078876,17.82008453214768,204.8977,1073.586,158.3781,7.501169,0.0,0.0,0.0,0.0,3104.0809999999997,222.0489,4813.677,0.0,705.8153,72.42048,1031.76,66.7646,245.299,116.9388,58.198080000000004,44.621340000000004,0.3131256,0.0,2174.368,57.15302,207.4901,14.10241,592.8288,40.292609999999996,300.6172,37.22486,173.0371,32.69654,1068.115,19.03285,7823.535,108.1978,3141.514,55.97898000000001,1192.527,42.56841,909.3499,41.46269
