,h,m,s,d,dm,ds,search,width,name
285,1.0,57.0,5.337600000002567,-0.0,-28.0,-6.773520000000133,7.0,0.0,rf0287
286,1.0,58.0,35.04528000000093,-0.0,-29.0,-7.714356000000109,7.0,0.0,rf0288
287,1.0,58.0,35.78736000000106,0.0,8.0,57.046920000000014,7.0,0.0,rf0289
288,1.0,58.0,40.86144000000132,0.0,31.0,44.00273999999996,7.0,0.0,rf0290
289,1.0,58.0,43.785120000001996,0.0,45.0,40.67164799999986,7.0,0.0,rf0291
290,1.0,59.0,11.391360000002066,0.0,6.0,36.066348000000005,7.0,0.0,rf0292
291,2.0,0.0,15.707280000001766,0.0,11.0,57.37120800000007,7.0,0.0,rf0293
292,2.0,2.0,11.84160000000169,-0.0,-7.0,-49.183968000000036,7.0,0.0,rf0294
293,2.0,2.0,12.410640000001933,-0.0,-6.0,-3.162023999999999,7.0,0.0,rf0295
294,2.0,3.0,41.431440000000634,1.0,11.0,51.189360000000335,7.0,0.0,rf0296
295,2.0,4.0,30.553920000003245,0.0,25.0,52.41223199999986,7.0,0.0,rf0297
296,2.0,4.0,47.204880000002305,0.0,50.0,6.376344000000103,7.0,0.0,rf0298
297,2.0,4.0,48.04464000000074,1.0,12.0,28.173959999999596,7.0,0.0,rf0299
298,2.0,5.0,18.29760000000178,0.0,3.0,20.493777600000005,7.0,0.0,rf0300
299,2.0,5.0,46.38888000000154,0.0,37.0,34.00492799999995,7.0,0.0,rf0301
300,2.0,6.0,42.55896000000124,-0.0,-51.0,-36.77868000000032,7.0,0.0,rf0302
301,2.0,6.0,59.895120000001754,1.0,0.0,49.39524000000013,7.0,0.0,rf0303
302,2.0,7.0,28.61664000000232,0.0,41.0,8.32156800000007,7.0,0.0,rf0304
303,2.0,8.0,48.234720000003755,0.0,48.0,2.537207999999964,7.0,0.0,rf0305
304,2.0,9.0,56.99016000000178,0.0,52.0,35.596487999999766,7.0,0.0,rf0306
305,2.0,10.0,42.13992000000193,-0.0,-38.0,-17.969748000000152,7.0,0.0,rf0307
306,2.0,10.0,58.12080000000197,1.0,12.0,21.039839999999685,7.0,0.0,rf0308
307,2.0,11.0,6.414960000001599,-0.0,-39.0,-18.68997599999986,7.0,0.0,rf0309
308,2.0,11.0,8.313840000001314,-0.0,-39.0,-16.80440399999995,7.0,0.0,rf0310
309,2.0,11.0,16.276560000001936,-0.0,-39.0,-0.09223200000008092,7.0,0.0,rf0311
310,2.0,11.0,59.88720000000086,1.0,13.0,6.063599999999809,7.0,0.0,rf0312
311,2.0,12.0,0.4305600000010301,1.0,13.0,33.41207999999966,7.0,0.0,rf0313
312,2.0,12.0,55.543920000002984,-0.0,-28.0,-1.73010000000005,7.0,0.0,rf0314
313,2.0,13.0,38.40504000000234,-0.0,-43.0,-2.0869679999997004,7.0,0.0,rf0315
314,2.0,14.0,1.8302400000024832,-0.0,-58.0,-38.77791600000009,7.0,0.0,rf0316
315,2.0,16.0,3.794400000000877,0.0,55.0,3.857160000000164,7.0,0.0,rf0317
316,2.0,16.0,47.67312000000189,-0.0,-39.0,-8.976636000000155,7.0,0.0,rf0318
317,2.0,17.0,4.8031200000014,1.0,14.0,39.51383999999969,7.0,0.0,rf0319
318,2.0,18.0,20.90304000000252,0.0,22.0,42.709224000000034,7.0,0.0,rf0320
319,2.0,18.0,59.84832000000054,-0.0,-36.0,-5.162328000000258,7.0,0.0,rf0321
320,2.0,21.0,7.641360000001427,1.0,13.0,5.617199999999869,7.0,0.0,rf0322
321,2.0,21.0,57.03960000000208,0.0,13.0,14.368152000000016,7.0,0.0,rf0323
322,2.0,26.0,1.266960000001447,1.0,1.0,5.114639999999913,7.0,0.0,rf0324
323,2.0,26.0,6.760320000001272,-0.0,-19.0,-54.198156,7.0,0.0,rf0325
324,2.0,26.0,23.178960000001112,-0.0,-29.0,-30.779375999999843,7.0,0.0,rf0326
325,2.0,27.0,32.9637600000018,-0.0,-14.0,-39.792371999999965,7.0,0.0,rf0327
326,2.0,28.0,36.611280000001756,-0.0,-14.0,-47.62370400000005,7.0,0.0,rf0328
327,2.0,28.0,54.72864000000264,0.0,22.0,13.533563999999885,7.0,0.0,rf0329
328,2.0,29.0,29.648880000001867,0.0,46.0,51.008231999999936,7.0,0.0,rf0330
329,2.0,29.0,33.90576000000195,0.0,22.0,25.114116000000024,7.0,0.0,rf0331
330,2.0,29.0,39.287520000000455,0.0,7.0,24.201947999999973,7.0,0.0,rf0332
331,2.0,29.0,49.538160000001454,0.0,48.0,47.41221599999989,7.0,0.0,rf0333
332,2.0,29.0,56.426160000001815,1.0,10.0,45.02676000000086,7.0,0.0,rf0334
333,2.0,30.0,49.27320000000151,-1.0,-0.0,-54.83951999999981,7.0,0.0,rf0335
334,2.0,31.0,13.279920000004921,1.0,14.0,41.53452000000044,7.0,0.0,rf0336
335,2.0,31.0,26.14320000000255,1.0,14.0,51.015479999999584,7.0,0.0,rf0337
336,2.0,31.0,33.652560000002794,0.0,45.0,23.850611999999956,7.0,0.0,rf0338
337,2.0,31.0,37.72080000000145,-0.0,-8.0,-23.24871599999998,7.0,0.0,rf0339
338,2.0,31.0,42.47856000000226,1.0,11.0,48.944040000000264,7.0,0.0,rf0340
339,2.0,31.0,43.21416000000127,0.0,54.0,16.17645600000003,7.0,0.0,rf0341
340,2.0,31.0,43.39872000000554,0.0,17.0,36.923064,7.0,0.0,rf0342
341,2.0,31.0,44.551440000002316,-0.0,-56.0,-42.80298000000002,7.0,0.0,rf0343
342,2.0,31.0,50.413200000000984,-1.0,-2.0,-35.55132000000036,7.0,0.0,rf0344
343,2.0,31.0,54.411360000002844,1.0,6.0,56.61648000000007,7.0,0.0,rf0345
344,2.0,31.0,57.79344000000194,1.0,14.0,47.34563999999928,7.0,0.0,rf0346
345,2.0,31.0,59.412480000001864,0.0,44.0,52.889820000000185,7.0,0.0,rf0347
346,2.0,31.0,59.59464000000281,0.0,54.0,36.23547599999995,7.0,0.0,rf0348
347,2.0,32.0,5.349120000002472,1.0,12.0,36.00036000000003,7.0,0.0,rf0349
348,2.0,32.0,10.300560000001582,1.0,14.0,50.83691999999935,7.0,0.0,rf0350
349,2.0,32.0,19.511280000002387,0.0,40.0,18.802163999999948,7.0,0.0,rf0351
350,2.0,32.0,21.637200000002395,1.0,10.0,30.049680000000336,7.0,0.0,rf0352
351,2.0,32.0,24.977760000001865,0.0,57.0,51.1099200000001,7.0,0.0,rf0353
352,2.0,32.0,30.036240000001868,0.0,14.0,1.7711879999999525,7.0,0.0,rf0354
353,2.0,32.0,35.100480000000545,1.0,5.0,39.27336000000024,7.0,0.0,rf0355
354,2.0,32.0,36.5940000000019,0.0,58.0,35.18702399999981,7.0,0.0,rf0356
355,2.0,32.0,36.81432000000285,1.0,5.0,36.897720000000064,7.0,0.0,rf0357
356,2.0,32.0,38.21760000000182,0.0,35.0,40.07875199999987,7.0,0.0,rf0358
357,2.0,32.0,39.29496000000171,0.0,37.0,3.6031440000002135,7.0,0.0,rf0359
358,2.0,32.0,39.66312000000286,-0.0,-42.0,-6.160680000000269,7.0,0.0,rf0360
359,2.0,32.0,40.162560000001264,0.0,15.0,36.46864799999996,7.0,0.0,rf0361
360,2.0,32.0,42.572160000002555,0.0,58.0,14.026331999999826,7.0,0.0,rf0362
361,2.0,32.0,47.478000000002964,0.0,40.0,41.03633999999971,7.0,0.0,rf0363
362,2.0,32.0,49.00296000000253,1.0,9.0,50.17608000000003,7.0,0.0,rf0364
363,2.0,32.0,50.23320000000268,0.0,39.0,39.83720400000024,7.0,0.0,rf0365
364,2.0,32.0,50.16192000000103,-0.0,-21.0,-11.69953200000009,7.0,0.0,rf0366
365,2.0,32.0,50.8087200000017,1.0,8.0,57.16643999999988,7.0,0.0,rf0367
366,2.0,32.0,55.87608000000145,0.0,41.0,0.3845759999998677,7.0,0.0,rf0368
367,2.0,32.0,55.96104000000139,1.0,13.0,50.84508000000007,7.0,0.0,rf0369
368,2.0,32.0,59.40528000000086,0.0,26.0,48.48511200000004,7.0,0.0,rf0370
369,2.0,33.0,0.8872800000031589,0.0,40.0,27.093036000000268,7.0,0.0,rf0371
370,2.0,33.0,1.2571200000013505,0.0,25.0,15.325967999999861,7.0,0.0,rf0372
371,2.0,33.0,4.370880000000881,0.0,41.0,37.75826399999971,7.0,0.0,rf0373
372,2.0,33.0,4.575120000002784,0.0,55.0,52.46288399999983,7.0,0.0,rf0374
373,2.0,33.0,31.587360000001468,1.0,8.0,24.075239999999667,7.0,0.0,rf0375
374,2.0,33.0,51.23520000000184,1.0,4.0,51.267360000000686,7.0,0.0,rf0376
375,2.0,33.0,51.6516000000027,1.0,8.0,13.893360000000392,7.0,0.0,rf0377
376,2.0,33.0,56.278800000001894,0.0,55.0,26.689403999999826,7.0,0.0,rf0378
377,2.0,34.0,41.036160000001445,0.0,48.0,41.43909599999972,7.0,0.0,rf0379
378,2.0,36.0,23.645040000004656,0.0,42.0,31.236336000000193,7.0,0.0,rf0380
379,2.0,37.0,31.01280000000088,-1.0,-7.0,-28.13304000000027,7.0,0.0,rf0381
380,2.0,38.0,47.836320000000825,1.0,13.0,21.188280000000077,7.0,0.0,rf0382
381,2.0,39.0,10.577520000001073,1.0,8.0,36.32855999999965,7.0,0.0,rf0383
382,2.0,40.0,48.091680000001986,1.0,6.0,17.439479999999605,7.0,0.0,rf0384
383,2.0,41.0,34.9764000000026,1.0,14.0,5.569079999999751,7.0,0.0,rf0385
384,2.0,42.0,13.690080000001927,0.0,22.0,58.14422399999998,7.0,0.0,rf0386
385,2.0,42.0,14.44200000000194,0.0,52.0,40.29131999999976,7.0,0.0,rf0387
386,2.0,44.0,1.5148800000019946,0.0,10.0,34.92353999999995,7.0,0.0,rf0388
387,2.0,44.0,16.4064000000009,0.0,20.0,29.920667999999964,7.0,0.0,rf0389
388,2.0,45.0,47.62320000000301,-0.0,-14.0,-26.905308000000012,7.0,0.0,rf0390
389,2.0,46.0,4.695360000003177,-0.0,-0.0,-46.6095888,7.0,0.0,rf0391
390,2.0,46.0,22.77456000000086,-1.0,-10.0,-17.336639999999726,7.0,0.0,rf0392
391,2.0,46.0,52.92912000000115,-0.0,-27.0,-15.330276000000111,7.0,0.0,rf0393
392,2.0,47.0,27.875280000001226,-0.0,-17.0,-6.226908000000009,7.0,0.0,rf0394
393,2.0,47.0,28.48368000000164,-0.0,-16.0,-5.298707999999976,7.0,0.0,rf0395
394,2.0,48.0,38.682480000002215,-0.0,-16.0,-16.680684000000028,7.0,0.0,rf0396
395,2.0,48.0,50.829360000002026,-0.0,-46.0,-2.412587999999971,7.0,0.0,rf0397
396,2.0,48.0,54.72936000000189,-0.0,-58.0,-0.024780000000106384,7.0,0.0,rf0398
397,2.0,49.0,35.42928000000131,-0.0,-43.0,-24.28078800000023,7.0,0.0,rf0399
398,2.0,49.0,40.95600000000218,-0.0,-31.0,-23.768327999999954,7.0,0.0,rf0400
399,2.0,50.0,0.7699200000027417,-1.0,-14.0,-54.790439999999876,7.0,0.0,rf0401
400,2.0,50.0,10.099200000002213,-0.0,-52.0,-1.4325960000000748,7.0,0.0,rf0402
401,2.0,50.0,11.457840000002193,-0.0,-59.0,-56.39316000000008,7.0,0.0,rf0403
402,2.0,51.0,13.308240000002058,-0.0,-50.0,-41.655119999999926,7.0,0.0,rf0404
403,2.0,51.0,35.12352000000206,-0.0,-44.0,-1.4493480000001568,7.0,0.0,rf0405
404,2.0,51.0,54.62976000000182,-0.0,-58.0,-47.99099999999996,7.0,0.0,rf0406
405,2.0,51.0,56.13384000000252,-0.0,-50.0,-10.601591999999727,7.0,0.0,rf0407
406,2.0,51.0,59.76792000000145,-1.0,-10.0,-28.720200000000276,7.0,0.0,rf0408
407,2.0,52.0,37.48728000000227,-1.0,-10.0,-8.57171999999963,7.0,0.0,rf0409
408,2.0,52.0,47.41608000000241,-1.0,-12.0,-1.4072399999997387,7.0,0.0,rf0410
409,2.0,53.0,19.840080000002303,-1.0,-7.0,-59.9876399999996,7.0,0.0,rf0411
410,2.0,54.0,22.338000000001443,-0.0,-25.0,-20.957555999999897,7.0,0.0,rf0412
411,2.0,54.0,22.78656000000126,-0.0,-24.0,-38.692511999999866,7.0,0.0,rf0413
412,2.0,54.0,26.151360000001347,-0.0,-41.0,-22.63505999999964,7.0,0.0,rf0414
413,2.0,55.0,48.924480000004564,1.0,4.0,45.85691999999918,7.0,0.0,rf0415
414,2.0,55.0,51.82488000000092,1.0,13.0,10.361279999999944,7.0,0.0,rf0416
415,2.0,56.0,27.20160000000277,0.0,52.0,32.77480799999992,7.0,0.0,rf0417
416,2.0,57.0,11.8166400000014,-0.0,-13.0,-22.743803999999983,7.0,0.0,rf0418
417,22.0,1.0,50.090400000008515,-0.0,-42.0,-26.26563599999983,7.0,0.0,rf0419
418,22.0,4.0,8.78880000002539,-0.0,-55.0,-32.10528000000011,7.0,0.0,rf0420
419,22.0,4.0,55.94640000002386,-0.0,-35.0,-51.32385599999978,7.0,0.0,rf0421
420,22.0,4.0,58.70160000002528,-0.0,-27.0,-51.939648000000034,7.0,0.0,rf0422
421,22.0,5.0,14.284800000022813,-0.0,-38.0,-53.48075999999992,7.0,0.0,rf0423
422,22.0,5.0,42.189600000016014,-0.0,-33.0,-40.24339199999986,7.0,0.0,rf0424
423,22.0,11.0,59.31600000001055,-0.0,-15.0,-11.390976000000137,7.0,0.0,rf0425
424,22.0,16.0,34.85760000002159,-0.0,-43.0,-19.49973600000007,7.0,0.0,rf0426
425,22.0,18.0,52.91760000001318,-1.0,-3.0,-31.358520000000016,7.0,0.0,rf0427
426,22.0,25.0,16.92960000001733,-0.0,-54.0,-33.94918799999999,7.0,0.0,rf0428
427,22.0,27.0,54.19920000000815,-1.0,-8.0,-56.29703999999997,7.0,0.0,rf0429
428,22.0,28.0,29.385600000008765,0.0,16.0,38.093484000000046,7.0,0.0,rf0430
429,22.0,33.0,49.78320000000991,0.0,28.0,58.63940399999997,7.0,0.0,rf0431
430,22.0,34.0,36.75360000002058,0.0,10.0,25.06738800000008,7.0,0.0,rf0432
431,22.0,37.0,23.275200000006464,-1.0,-1.0,-30.713519999999814,7.0,0.0,rf0433
432,22.0,40.0,48.28320000002577,-1.0,-9.0,-12.83795999999974,7.0,0.0,rf0434
433,22.0,44.0,24.44400000002446,-0.0,-9.0,-43.34713199999996,7.0,0.0,rf0435
434,22.0,44.0,46.8576000000175,-0.0,-5.0,-13.627953600000016,7.0,0.0,rf0436
435,22.0,46.0,4.248000000014827,0.0,56.0,14.292131999999782,7.0,0.0,rf0437
436,22.0,47.0,4.356000000020117,-0.0,-4.0,-25.693672800000034,7.0,0.0,rf0438
437,22.0,47.0,39.451200000020776,0.0,19.0,16.070772000000062,7.0,0.0,rf0439
438,22.0,48.0,3.3264000000198735,0.0,6.0,52.78114799999999,7.0,0.0,rf0440
439,22.0,49.0,34.75920000001679,0.0,10.0,28.973351999999934,7.0,0.0,rf0441
440,22.0,49.0,47.44800000001902,1.0,1.0,30.073440000000193,7.0,0.0,rf0443
441,22.0,52.0,22.668000000017514,1.0,5.0,33.13787999999987,7.0,0.0,rf0444
442,22.0,52.0,43.7016000000159,1.0,4.0,45.19703999999999,7.0,0.0,rf0445
443,22.0,52.0,46.713600000008455,1.0,7.0,58.25315999999969,7.0,0.0,rf0446
444,22.0,52.0,49.28400000001602,1.0,12.0,4.55976000000021,7.0,0.0,rf0447
445,22.0,52.0,58.51680000002119,1.0,8.0,35.19888000000034,7.0,0.0,rf0448
446,22.0,53.0,3.2016000000237455,0.0,2.0,40.27032599999998,7.0,0.0,rf0449
447,22.0,53.0,4.5000000000197815,1.0,8.0,40.422839999999276,7.0,0.0,rf0450
448,22.0,54.0,28.977600000016537,0.0,53.0,57.27656400000015,7.0,0.0,rf0451
449,22.0,57.0,21.264000000015244,1.0,11.0,49.45848000000012,7.0,0.0,rf0452
450,22.0,58.0,4.514400000043111,-0.0,-27.0,-42.83427599999996,7.0,0.0,rf0453
451,22.0,59.0,3.2112000000174135,-0.0,-19.0,-45.83384399999986,7.0,0.0,rf0454
452,23.0,4.0,4.1472000000288745,0.0,46.0,50.80936800000032,7.0,0.0,rf0455
453,23.0,5.0,55.57440000001321,-0.0,-32.0,-23.14230000000009,7.0,0.0,rf0456
454,23.0,6.0,27.86400000002459,-0.0,-1.0,-1.2621072000000044,7.0,0.0,rf0457
455,23.0,6.0,35.94720000001615,0.0,36.0,42.76594799999998,7.0,0.0,rf0458
456,23.0,6.0,39.13440000003959,0.0,34.0,41.724695999999994,7.0,0.0,rf0459
457,23.0,9.0,17.79120000001967,0.0,3.0,51.1770168,7.0,0.0,rf0460
458,23.0,9.0,22.977600000009204,1.0,0.0,4.74588000000038,7.0,0.0,rf0461
459,23.0,14.0,19.46640000001935,0.0,10.0,57.436896,7.0,0.0,rf0462
460,23.0,14.0,33.18720000001235,0.0,14.0,9.905100000000076,7.0,0.0,rf0463
461,23.0,20.0,35.241600000010465,-0.0,-52.0,-50.688011999999674,7.0,0.0,rf0464
462,23.0,24.0,20.904000000026315,0.0,59.0,48.21608400000031,7.0,0.0,rf0465
463,23.0,24.0,44.68080000001805,1.0,1.0,48.78480000000028,7.0,0.0,rf0466
464,23.0,29.0,51.967200000009086,0.0,8.0,48.026436,7.0,0.0,rf0467
465,23.0,30.0,25.71360000002585,0.0,9.0,24.42981600000003,7.0,0.0,rf0468
466,23.0,30.0,32.06400000001821,0.0,4.0,52.38868439999999,7.0,0.0,rf0469
467,23.0,30.0,33.33840000002368,0.0,8.0,38.23767599999993,7.0,0.0,rf0470
468,23.0,30.0,34.257600000017874,0.0,8.0,8.462651999999977,7.0,0.0,rf0471
469,23.0,30.0,47.11920000001868,0.0,5.0,11.748080400000003,7.0,0.0,rf0472
470,23.0,31.0,23.265600000025586,-0.0,-1.0,-50.33320320000001,7.0,0.0,rf0473
471,23.0,31.0,59.79840000001616,-0.0,-48.0,-18.645983999999913,7.0,0.0,rf0474
472,23.0,32.0,6.004800000039552,1.0,7.0,7.442399999999623,7.0,0.0,rf0475
473,23.0,32.0,17.172000000020944,-0.0,-47.0,-51.945971999999756,7.0,0.0,rf0476
474,23.0,32.0,25.31280000002056,-0.0,-50.0,-48.97845599999968,7.0,0.0,rf0477
475,23.0,32.0,35.841600000015035,-0.0,-44.0,-13.878239999999664,7.0,0.0,rf0478
476,23.0,32.0,41.162400000023354,-0.0,-45.0,-25.721676000000002,7.0,0.0,rf0479
477,23.0,32.0,59.34240000001296,0.0,43.0,19.283556000000175,7.0,0.0,rf0480
478,23.0,35.0,13.939200000025664,0.0,2.0,30.27523920000001,7.0,0.0,rf0481
479,23.0,35.0,56.52240000003701,0.0,42.0,15.320375999999953,7.0,0.0,rf0482
480,23.0,39.0,5.623200000019892,0.0,33.0,15.189731999999907,7.0,0.0,rf0483
481,23.0,39.0,8.666400000023202,0.0,27.0,48.66984000000009,7.0,0.0,rf0484
482,23.0,40.0,44.443200000013405,-0.0,-53.0,-15.87681599999982,7.0,0.0,rf0485
483,23.0,41.0,4.456800000016301,1.0,8.0,3.148440000000221,7.0,0.0,rf0486
484,23.0,42.0,11.644800000013618,0.0,21.0,28.594692000000137,7.0,0.0,rf0487
485,23.0,42.0,26.023200000021802,0.0,15.0,22.05424799999996,7.0,0.0,rf0488
486,23.0,43.0,9.168000000022118,0.0,21.0,48.80527200000003,7.0,0.0,rf0489
487,23.0,43.0,55.970400000009306,0.0,13.0,5.210544000000006,7.0,0.0,rf0490
488,23.0,44.0,2.0400000000199725,0.0,31.0,1.1625240000000758,7.0,0.0,rf0491
489,23.0,44.0,17.515200000008804,0.0,26.0,30.553583999999958,7.0,0.0,rf0492
490,23.0,44.0,22.202400000018088,0.0,5.0,47.31078840000001,7.0,0.0,rf0493
491,23.0,44.0,30.110400000042716,0.0,19.0,14.12965199999988,7.0,0.0,rf0494
492,23.0,45.0,4.881600000004482,-0.0,-16.0,-14.80774800000006,7.0,0.0,rf0495
493,23.0,47.0,1.6824000000428896,0.0,33.0,9.644903999999741,7.0,0.0,rf0496
494,23.0,48.0,3.61440000002176,1.0,3.0,24.264000000000046,7.0,0.0,rf0497
495,23.0,49.0,49.73040000003749,-0.0,-1.0,-37.0043004,7.0,0.0,rf0498
496,23.0,49.0,57.760800000021675,-0.0,-38.0,-54.55096800000021,7.0,0.0,rf0499
497,23.0,50.0,10.401600000017197,-1.0,-1.0,-0.5415599999997056,7.0,0.0,rf0500
498,23.0,52.0,13.471200000010981,0.0,5.0,7.440313199999942,7.0,0.0,rf0501
499,23.0,52.0,15.866400000038823,0.0,6.0,10.94202000000001,7.0,0.0,rf0502
500,23.0,52.0,22.677600000018856,-0.0,-37.0,-43.20231599999971,7.0,0.0,rf0503
501,23.0,53.0,52.52160000001112,-0.0,-5.0,-55.214221200000004,7.0,0.0,rf0504
502,23.0,54.0,32.39760000001496,-0.0,-2.0,-48.86389320000001,7.0,0.0,rf0505
503,23.0,55.0,8.071200000026124,0.0,15.0,24.82909199999998,7.0,0.0,rf0506
504,23.0,55.0,36.888000000018906,0.0,1.0,27.647587199999997,7.0,0.0,rf0507
505,23.0,55.0,52.000800000027425,0.0,33.0,29.324051999999767,7.0,0.0,rf0508
506,23.0,56.0,3.928800000019237,-0.0,-59.0,-18.67927200000011,7.0,0.0,rf0509
507,23.0,56.0,7.764000000018143,0.0,32.0,59.14939199999992,7.0,0.0,rf0510
508,23.0,56.0,8.76240000001701,0.0,28.0,56.174951999999934,7.0,0.0,rf0511
509,23.0,56.0,11.282400000011137,-0.0,-1.0,-45.01602120000002,7.0,0.0,rf0512
510,23.0,56.0,13.545600000014133,-0.0,-32.0,-25.642103999999932,7.0,0.0,rf0513
511,0.0,0.0,4.46671416,-0.0,-5.0,-0.07086839999999484,7.0,0.0,rf0514
512,0.0,0.0,7.840557360000002,-0.0,-2.0,-25.575950400000007,7.0,0.0,rf0515
513,0.0,2.0,50.157112800000036,-0.0,-35.0,-19.419683999999933,7.0,0.0,rf0516
514,0.0,7.0,38.16931200000012,-0.0,-22.0,-3.7807680000001653,7.0,0.0,rf0517
515,0.0,8.0,50.529432000000156,-1.0,-10.0,-12.726839999999662,7.0,0.0,rf0518
516,0.0,13.0,55.82709600000008,0.0,0.0,57.66627239999999,7.0,0.0,rf0519
517,0.0,18.0,8.61578399999999,0.0,28.0,41.111291999999935,7.0,0.0,rf0520
518,0.0,19.0,15.092688000000294,0.0,54.0,56.145924000000065,7.0,0.0,rf0521
519,0.0,19.0,33.85802400000003,1.0,2.0,56.65991999999964,7.0,0.0,rf0522
520,0.0,19.0,59.28304800000021,0.0,43.0,45.99530399999978,7.0,0.0,rf0523
521,0.0,20.0,17.947320000000246,1.0,6.0,52.60788000000011,7.0,0.0,rf0524
522,0.0,21.0,7.793256000000426,0.0,49.0,54.27498000000014,7.0,0.0,rf0525
523,0.0,22.0,20.83435200000025,1.0,7.0,34.81319999999972,7.0,0.0,rf0526
524,0.0,24.0,29.142840000000305,-0.0,-49.0,-45.759683999999936,7.0,0.0,rf0527
525,0.0,25.0,4.3227360000001624,-1.0,-3.0,-2.9329200000003652,7.0,0.0,rf0528
526,0.0,25.0,18.030479999999827,-1.0,-13.0,-51.93948000000031,7.0,0.0,rf0529
527,0.0,25.0,19.94695200000038,0.0,31.0,31.66733999999991,7.0,0.0,rf0530
528,0.0,26.0,32.85933600000078,1.0,5.0,40.06716000000008,7.0,0.0,rf0531
529,0.0,28.0,48.275448000000196,-0.0,-10.0,-3.7562519999999466,7.0,0.0,rf0532
530,0.0,29.0,38.41178400000004,0.0,24.0,37.31860800000014,7.0,0.0,rf0533
531,0.0,30.0,52.84644000000014,0.0,32.0,31.31545200000005,7.0,0.0,rf0534
532,0.0,31.0,47.54858399999989,0.0,33.0,31.41367200000019,7.0,0.0,rf0535
533,0.0,33.0,14.936400000000702,0.0,12.0,4.958603999999909,7.0,0.0,rf0536
534,0.0,35.0,29.431944000000385,0.0,31.0,55.11720000000004,7.0,0.0,rf0537
535,0.0,37.0,41.161992000000254,0.0,33.0,20.105712000000295,7.0,0.0,rf0538
536,0.0,37.0,59.835864000000356,0.0,42.0,36.18431999999984,7.0,0.0,rf0539
537,0.0,39.0,13.428192000000365,0.0,51.0,51.413076000000046,7.0,0.0,rf0540
538,0.0,39.0,15.477912000000487,0.0,56.0,33.5866919999998,7.0,0.0,rf0541
539,0.0,39.0,17.862096000000633,0.0,54.0,46.34315999999984,7.0,0.0,rf0542
540,0.0,39.0,46.62607200000025,0.0,4.0,52.944214800000005,7.0,0.0,rf0543
541,0.0,40.0,35.89344000000054,-0.0,-16.0,-16.871808,7.0,0.0,rf0544
542,0.0,40.0,52.51848000000024,-0.0,-31.0,-30.376884000000146,7.0,0.0,rf0545
543,0.0,41.0,49.405680000000416,-1.0,-1.0,-41.740319999999954,7.0,0.0,rf0546
544,0.0,42.0,50.58000000000064,-0.0,-48.0,-54.915948000000014,7.0,0.0,rf0547
545,0.0,43.0,27.90072000000052,-0.0,-7.0,-29.843183999999994,7.0,0.0,rf0548
546,0.0,43.0,32.60184000000024,-0.0,-3.0,-1.8450432000000205,7.0,0.0,rf0549
547,0.0,45.0,33.78768000000122,-1.0,-6.0,-14.883479999999647,7.0,0.0,rf0550
548,0.0,45.0,35.07624000000078,-1.0,-12.0,-21.909239999999812,7.0,0.0,rf0551
549,0.0,49.0,1.1479200000003686,0.0,40.0,10.947072000000162,7.0,0.0,rf0552
550,0.0,50.0,12.212160000000836,-0.0,-34.0,-58.76839200000006,7.0,0.0,rf0553
551,0.0,54.0,15.570240000001263,-1.0,-4.0,-55.85556000000173,7.0,0.0,rf0554
552,0.0,55.0,41.32944000000066,-0.0,-56.0,-30.68131199999982,7.0,0.0,rf0555
553,0.0,58.0,40.04928000000078,0.0,34.0,54.4928520000002,7.0,0.0,rf0556
554,0.0,59.0,40.32864000000103,-0.0,-46.0,-37.121159999999804,7.0,0.0,rf0557
555,0.0,59.0,56.52504000000093,-1.0,-13.0,-18.92928000000012,7.0,0.0,rf0558
556,1.0,1.0,49.72080000000082,0.0,28.0,24.562668000000087,7.0,0.0,rf0559
557,1.0,3.0,17.295600000000437,-0.0,-20.0,-27.74173200000007,7.0,0.0,rf0560
558,1.0,3.0,56.04960000000092,-0.0,-40.0,-23.252519999999777,7.0,0.0,rf0561
559,1.0,3.0,57.72792000000082,-0.0,-53.0,-53.34748800000028,7.0,0.0,rf0562
560,1.0,4.0,26.225280000001074,-0.0,-39.0,-34.597656000000114,7.0,0.0,rf0563
561,1.0,4.0,35.90688000000103,-0.0,-55.0,-5.866896000000281,7.0,0.0,rf0564
562,1.0,4.0,49.31232000000095,-0.0,-17.0,-16.986227999999954,7.0,0.0,rf0565
563,1.0,6.0,34.78536000000099,-0.0,-46.0,-0.3578520000000651,7.0,0.0,rf0566
564,1.0,6.0,38.05128000000059,0.0,41.0,52.319507999999786,7.0,0.0,rf0567
565,1.0,6.0,59.41416000000071,-0.0,-35.0,-45.63495599999996,7.0,0.0,rf0568
566,1.0,7.0,3.94728000000077,-0.0,-2.0,-10.026794399999996,7.0,0.0,rf0569
567,1.0,7.0,9.363600000000378,-0.0,-38.0,-59.87364000000014,7.0,0.0,rf0570
568,1.0,7.0,18.63192000000044,0.0,56.0,3.2871119999998655,7.0,0.0,rf0571
569,1.0,7.0,23.599920000001013,1.0,0.0,1.1325600000001934,7.0,0.0,rf0572
570,1.0,7.0,26.708400000001138,0.0,53.0,26.984435999999903,7.0,0.0,rf0573
571,1.0,7.0,40.795200000000534,-0.0,-48.0,-17.80084799999983,7.0,0.0,rf0574
572,1.0,10.0,49.70280000000198,0.0,33.0,0.7903080000001239,7.0,0.0,rf0575
573,1.0,11.0,44.537040000000516,1.0,9.0,29.971080000000008,7.0,0.0,rf0576
